Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_PHI,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Tyrese Maxey,39,20,3,4,0,0.0,0.4,0.429,0.581,22.7,-1.4,2,1.0,117.0,133.0,12.4,11,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,5.2,6.6,0.7,1.6,0.4827,0.3968,0.9,26.059999999999995,132.3,115.5,22.72,1.08889,10,2023,11,15,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
Tyrese Maxey,40,19,4,8,2,0.0,0.385,0.5,0.607,18.2,2.4,2,1.0,134.0,120.0,18.3,12,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,5.0,6.7,0.9,1.7,0.4612,0.369,0.9,25.35,129.8,115.4,21.43,1.16832,11,2023,11,17,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
Tyrese Maxey,36,25,2,10,0,0.0,0.4,0.545,0.586,27.8,6.8,1,1.0,130.0,115.0,21.2,13,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,4.2,7.3,0.9,1.6,0.4583,0.3735,0.9,25.67,128.6,116.8,21.31,1.23717,12,2023,11,19,6,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
Tyrese Maxey,47,30,4,6,1,0.0,0.393,0.25,0.483,29.1,0.5,1,0.714,108.0,122.0,18.6,14,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,4.5,7.5,0.8,1.6,0.4538,0.3984999999999999,0.8713999999999998,26.660000000000004,127.9,118.4,21.840000000000003,1.12212,13,2023,11,21,1,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
Tyrese Maxey,34,16,5,8,0,1.0,0.368,0.0,0.385,29.7,-3.3,3,0.5,89.0,122.0,10.3,15,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3,4.5,7.3,0.8,1.6,0.4406,0.3651999999999999,0.8214,27.110000000000003,124.1,119.4,20.87,0.983526,14,2023,11,22,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
Tyrese Maxey,41,28,8,3,0,1.0,0.471,0.333,0.641,23.4,1.3,1,0.818,143.0,131.0,21.1,16,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,5.2,6.5,0.7,1.7,0.4314,0.3652,0.8032,27.410000000000004,122.9,120.5,20.65,1.05631,15,2023,11,25,5,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
Tyrese Maxey,36,31,3,8,1,0.0,0.45,0.417,0.647,28.9,8.5,0,0.889,159.0,103.0,26.9,17,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,4.6,6.8,0.7,1.6,0.4357,0.3796,0.8920999999999999,27.23,128.6,120.6,21.69,1.05553,16,2023,11,27,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
Tyrese Maxey,38,33,1,3,2,0.0,0.52,0.3,0.617,35.2,-1.3,4,1.0,109.0,128.0,20.3,18,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,4.1,6.0,0.6,2.0,0.4403,0.381,0.8920999999999999,28.18,124.9,122.8,20.59,1.14472,17,2023,11,29,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
Tyrese Maxey,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,19,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,3.4,5.5,0.6,1.8,0.3778,0.3174,0.7921,24.72,108.6,109.9,16.42,0.978562,18,2023,12,1,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Tyrese Maxey,38,26,1,7,1,0.0,0.5,0.333,0.597,23.2,2.2,0,1.0,136.0,123.0,21.4,20,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.8,3.1,5.7,0.7,1.4,0.3887,0.3107,0.7921,23.82,112.5,109.7,17.05,1.18505,19,2023,12,6,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
Tyrese Maxey,39,30,2,7,1,1.0,0.444,0.5,0.644,25.4,8.1,0,0.833,150.0,122.0,25.8,21,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,3.0,6.0,0.8,1.2,0.3931,0.3177999999999999,0.7754000000000001,24.09,115.8,108.6,18.39,1.08597,20,2023,12,8,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Tyrese Maxey,25,24,1,6,0,0.0,0.615,0.556,0.838,26.6,9.7,2,1.0,150.0,105.0,20.2,22,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.3,2.7,5.8,0.6,1.2,0.4160999999999999,0.3234,0.7754000000000001,24.93,117.4,107.1,18.58,1.17801,21,2023,12,11,0,-2.4492935982947064e-16,1.0,0.0,1.0
Tyrese Maxey,33,9,4,9,0,0.0,0.154,0.0,0.288,21.7,-10.5,1,0.833,95.0,115.0,6.8,23,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,2.9,5.7,0.6,1.2,0.3914999999999999,0.2689,0.7586999999999999,24.32,113.9,107.1,17.14,1.23425,22,2023,12,13,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
Tyrese Maxey,27,19,1,4,2,0.0,0.438,0.167,0.522,27.6,1.5,1,0.8,116.0,94.0,13.9,24,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,2.6,5.5,0.7,1.2,0.396,0.2606,0.7673,24.17,114.7,104.3,16.67,1.22624,23,2023,12,15,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Tyrese Maxey,33,21,2,7,2,1.0,0.615,0.625,0.808,18.1,14.7,0,0.0,167.0,86.0,22.9,25,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,2.3,5.4,0.9,0.9,0.4206999999999999,0.3231,0.7173,23.01,122.5,100.7,17.93,1.10795,24,2023,12,16,5,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
Tyrese Maxey,39,29,5,8,1,0.0,0.391,0.455,0.566,32.4,5.3,3,1.0,116.0,120.0,21.2,26,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,2.0,5.9,1.0,1.1,0.4126999999999999,0.3353,0.7355,23.910000000000004,119.8,99.6,17.94,1.23141,25,2023,12,18,0,-2.4492935982947064e-16,1.0,0.0,1.0
Tyrese Maxey,37,35,1,5,0,0.0,0.5,0.417,0.657,36.9,1.2,5,1.0,116.0,120.0,20.2,27,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,1.8,5.6,0.9,1.6,0.4176999999999999,0.3353,0.7466,24.71,115.5,101.3,17.27,1.09326,26,2023,12,20,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
Tyrese Maxey,41,33,4,10,0,0.0,0.591,0.4,0.708,29.4,4.1,3,1.0,129.0,118.0,26.8,28,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.6,2.1,6.3,0.7,1.5,0.4248,0.3453,0.7466,24.13,117.5,100.3,17.919999999999998,1.17403,27,2023,12,22,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Tyrese Maxey,44,12,3,5,1,1.0,0.2,0.125,0.265,22.3,-13.5,0,0.5,67.0,122.0,2.9,29,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,2.4,6.8,0.8,1.5,0.4448,0.3578,0.7966,26.360000000000003,124.2,112.5,18.21,1.0767,28,2023,12,25,0,-2.4492935982947064e-16,1.0,0.0,1.0
Tyrese Maxey,34,23,6,2,0,1.0,0.5,0.5,0.595,25.0,4.8,1,0.667,125.0,101.0,16.1,30,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,2.9,6.3,0.7,1.6,0.4448,0.3745,0.7633,26.54,123.1,110.3,17.68,1.07765,29,2023,12,27,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
Tyrese Maxey,41,42,4,4,0,1.0,0.5,0.222,0.644,35.3,3.4,1,0.933,141.0,137.0,32.3,31,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,3.1,6.0,0.6,1.7,0.4504,0.3467,0.7733,27.53,122.2,111.8,18.33,1.21241,30,2023,12,29,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Tyrese Maxey,35,20,0,7,1,0.0,0.364,0.25,0.413,33.7,-4.9,2,0.4,88.0,120.0,8.9,32,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,3.0,6.1,0.7,1.7,0.4253,0.3161,0.7133,28.24,116.0,113.3,17.2,1.16561,31,2023,12,30,5,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
Tyrese Maxey,29,21,1,5,0,0.0,0.5,0.571,0.717,23.2,6.3,1,0.833,139.0,106.0,16.6,33,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2.7,5.7,0.7,1.7,0.4599,0.3732,0.7133,28.39,120.4,112.4,18.18,0.951519,32,2024,1,2,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
Tyrese Maxey,36,27,4,9,2,1.0,0.45,0.143,0.553,31.3,10.5,1,0.8,120.0,131.0,25.0,34,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3,3.0,6.2,0.7,1.7,0.4611,0.3707999999999999,0.7133,28.76,120.8,116.1,19.29,1.03186,33,2024,1,5,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Tyrese Maxey,42,25,1,9,3,1.0,0.375,0.125,0.469,28.2,1.3,3,1.0,102.0,119.0,19.5,35,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.7,2.9,6.4,0.8,2.0,0.4371,0.3208,0.8132999999999999,29.77,114.3,119.4,18.95,1.12375,34,2024,1,6,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Tyrese Maxey,43,35,8,9,4,0.0,0.414,0.364,0.531,34.8,4.3,3,0.778,113.0,118.0,26.4,36,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,3.2,6.5,1.1,2.0,0.4394,0.3117,0.7910999999999999,30.01,114.0,119.2,19.47,1.07229,35,2024,1,10,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Tyrese Maxey,40,21,3,4,3,2.0,0.353,0.5,0.535,23.6,2.8,3,1.0,109.0,100.0,15.4,37,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.9,3.4,6.4,1.4,1.8,0.4246999999999999,0.32,0.7910999999999999,28.68,113.3,117.2,18.99,1.01805,36,2024,1,12,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Tyrese Maxey,35,27,1,7,0,0.0,0.444,0.6,0.668,27.9,3.8,2,1.0,133.0,125.0,19.2,38,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3,3.1,6.1,1.4,1.7,0.41,0.3399999999999999,0.7910999999999999,28.53,113.7,117.9,18.23,1.31743,37,2024,1,15,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Tyrese Maxey,43,25,5,9,2,0.0,0.45,0.444,0.542,27.2,0.8,1,0.429,122.0,131.0,21.4,39,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,3.3,6.5,1.5,1.8,0.435,0.3719,0.784,29.02,119.2,118.8,20.08,1.08256,38,2024,1,16,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
Tyrese Maxey,34,32,3,5,3,1.0,0.5,0.4,0.668,34.8,14.9,2,0.889,145.0,119.0,28.1,40,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,3.0,6.8,1.8,1.9,0.435,0.3619,0.8062000000000001,30.0,121.2,120.6,21.28,1.08774,39,2024,1,19,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Tyrese Maxey,42,16,3,8,2,0.0,0.318,0.111,0.35,24.6,-2.7,0,0.5,84.0,93.0,10.7,41,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,2.9,7.2,2.0,1.8,0.4168,0.3508,0.7629,28.93,115.5,116.2,19.12,1.21411,40,2024,1,20,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Tyrese Maxey,42,18,4,8,0,0.0,0.467,0.4,0.567,17.4,-2.6,2,1.0,125.0,134.0,15.1,42,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.7,3.3,7.3,1.9,1.8,0.4271,0.3658,0.8229,27.3,119.2,117.6,19.74,1.14492,41,2024,1,22,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Tyrese Maxey,28,22,1,2,0,1.0,0.412,0.125,0.548,30.1,-4.2,1,1.0,108.0,129.0,13.5,43,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8,3.3,7.0,1.9,1.8,0.4183,0.3212,0.8396000000000001,27.99,116.1,119.9,19.43,1.15707,42,2024,1,25,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
