Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_BOS,OPP_ATL,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
Jayson Tatum,2021-11-10,37,22,11,7,1,0.0,0.333,0.429,0.427,31.5,4.9,2,0.75,98.0,91.0,14.4,11,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.8,8.4,3.6,1.0,2.4,0.4103,0.3485,0.7041999999999999,31.0,98.6,104.6,15.06,1.22719
Jayson Tatum,2021-11-12,42,27,11,1,0,2.0,0.4,0.385,0.504,31.6,-0.9,3,0.5,106.0,112.0,15.5,12,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,8.9,3.3,1.0,2.2,0.3932,0.337,0.7542,31.410000000000004,100.0,104.0,15.529999999999998,1.04521
Jayson Tatum,2021-11-13,35,21,4,2,0,0.0,0.364,0.125,0.434,39.1,-9.1,6,0.8,74.0,106.0,4.6,13,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7,8.4,3.3,0.9,2.7,0.3796,0.3131,0.7592000000000001,32.03,96.0,104.6,13.81,0.790073
Jayson Tatum,2021-11-15,36,23,8,5,1,2.0,0.35,0.25,0.498,33.5,5.1,2,1.0,103.0,95.0,17.7,14,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,8.5,3.0,1.0,2.7,0.3646,0.2881,0.7592000000000001,31.97,92.8,102.2,12.32,0.936842
Jayson Tatum,2021-11-17,38,34,9,5,1,1.0,0.545,0.417,0.69,34.5,14.1,4,0.833,125.0,119.0,27.3,15,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,8.7,3.3,1.1,2.9,0.3782,0.3173,0.7925000000000001,32.059999999999995,96.2,101.9,13.98,1.06808
Jayson Tatum,2021-11-19,34,37,11,2,3,1.0,0.5,0.444,0.636,36.9,15.0,1,1.0,137.0,98.0,30.6,16,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,8.3,3.2,1.2,2.6,0.3969,0.3617,0.7925000000000001,31.910000000000004,102.3,102.4,15.77,1.04757
Jayson Tatum,2021-11-20,34,33,8,5,0,1.0,0.5,0.5,0.658,36.6,11.6,1,0.714,128.0,111.0,26.0,17,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3,8.7,3.4,1.0,2.6,0.4105,0.3867,0.7889,32.69,105.6,100.4,17.28,0.948968
Jayson Tatum,2021-11-22,34,30,6,3,1,0.0,0.455,0.111,0.578,33.6,7.4,1,1.0,122.0,91.0,21.3,18,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,8.7,3.4,1.0,2.5,0.431,0.3811,0.8263999999999999,33.03,110.3,101.2,18.7,1.03516
Jayson Tatum,2021-11-24,30,15,8,3,1,1.0,0.25,0.111,0.384,34.0,-8.5,5,0.75,78.0,126.0,6.6,19,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,8.7,3.5,1.0,2.9,0.4329,0.3522,0.8347000000000001,34.0,110.1,105.7,18.97,1.05004
Jayson Tatum,2021-11-26,40,24,12,2,1,0.0,0.391,0.286,0.476,30.0,2.5,2,0.8,97.0,101.0,15.1,20,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.6,8.8,3.5,0.9,2.7,0.4088,0.3057999999999999,0.8147,34.13,106.8,105.0,17.910000000000004,1.21479
Jayson Tatum,2021-11-28,38,8,7,10,1,0.0,0.125,0.2,0.225,24.6,-7.1,4,0.75,69.0,102.0,2.5,21,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.2,8.4,3.8,0.9,2.9,0.388,0.2829,0.8147,33.44,103.9,106.1,16.720000000000002,1.1652
Jayson Tatum,2021-12-01,37,26,16,2,1,0.0,0.45,0.375,0.586,31.9,9.3,2,1.0,107.0,88.0,20.0,22,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,8.9,3.9,1.0,2.8,0.393,0.2819,0.8647,33.47,104.0,103.7,17.17,0.927088
Jayson Tatum,2021-12-03,38,37,6,5,0,1.0,0.48,0.182,0.62,35.2,5.4,0,1.0,134.0,141.0,30.3,23,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.7,9.1,4.2,1.0,2.2,0.4045999999999999,0.2875999999999999,0.8846999999999999,33.08,110.0,107.2,19.74,1.10881
Jayson Tatum,2021-12-04,31,31,10,4,0,0.0,0.529,0.667,0.724,32.9,5.9,2,0.9,149.0,119.0,25.7,24,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27.5,9.3,4.1,0.9,2.2,0.4225,0.3293,0.8747,33.02,114.6,109.6,20.54,1.10318
Jayson Tatum,2021-12-07,34,34,8,3,1,1.0,0.591,0.714,0.702,38.3,11.1,5,0.6,108.0,117.0,24.2,25,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,9.2,3.9,0.9,2.3,0.4271,0.359,0.8513999999999999,33.4,112.9,109.4,20.23,1.21817
Jayson Tatum,2021-12-08,36,29,10,2,2,1.0,0.45,0.286,0.594,34.1,-0.3,6,0.9,103.0,107.0,18.1,26,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7,9.1,3.9,0.8,2.8,0.4221,0.3432,0.8413999999999999,33.12,109.5,110.3,18.98,0.881705
Jayson Tatum,2021-12-10,34,24,7,3,0,1.0,0.4,0.143,0.434,38.8,0.7,4,0.5,86.0,119.0,10.2,27,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,9.0,3.7,0.8,3.1,0.4121,0.3075,0.82,33.34,105.3,111.1,17.4,0.978478
Jayson Tatum,2021-12-13,38,42,5,4,3,0.0,0.64,0.538,0.772,37.1,18.0,3,0.6,132.0,105.0,34.4,28,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,8.9,3.8,1.0,3.3,0.4306,0.3501999999999999,0.78,33.69,106.3,112.5,18.71,0.988535
Jayson Tatum,2021-12-17,42,27,8,6,1,0.0,0.474,0.3,0.624,23.4,10.4,1,1.0,136.0,114.0,23.5,29,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,8.9,4.1,1.0,2.9,0.453,0.3691,0.805,32.63,112.1,111.3,20.4,0.993403
Jayson Tatum,2021-12-18,36,25,9,2,0,0.0,0.375,0.231,0.485,34.9,-6.0,3,1.0,99.0,114.0,12.1,30,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3,8.6,4.1,0.9,3.0,0.4514,0.3636,0.825,33.12,112.3,112.6,20.1,1.09502
Jayson Tatum,2021-12-20,39,17,9,6,2,2.0,0.357,0.0,0.473,26.6,-0.5,6,0.778,87.0,106.0,11.9,31,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.2,8.8,3.7,1.0,3.2,0.4746,0.3436,0.8278000000000001,33.32000000000001,114.1,113.0,21.04,1.1171
Jayson Tatum,2021-12-22,36,18,9,5,2,1.0,0.316,0.25,0.434,26.5,-0.7,2,1.0,96.0,98.0,12.4,32,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,8.1,4.0,1.1,3.2,0.4612,0.3311,0.8278000000000001,32.78,113.0,114.0,20.28,0.89608
Jayson Tatum,2021-12-25,40,25,9,4,2,2.0,0.35,0.4,0.531,29.2,2.2,4,0.875,103.0,114.0,17.5,33,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2,8.4,3.9,1.3,3.6,0.4481999999999999,0.3529,0.8153,32.18,109.9,111.3,19.0,0.971743
Jayson Tatum,2021-12-27,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,34,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1,7.4,3.5,1.3,3.4,0.3953,0.2862,0.7253000000000001,28.89,95.0,99.4,16.43,1.21241
Jayson Tatum,2021-12-29,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,35,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,6.6,3.2,1.2,2.9,0.3362,0.2147999999999999,0.6653,25.06,84.2,87.7,14.01,1.18988
Jayson Tatum,2021-12-31,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,36,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,5.6,3.0,1.0,2.3,0.2912,0.1862,0.5753,21.65,73.9,77.0,12.2,0.965655
Jayson Tatum,2022-01-02,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,37,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,4.9,2.7,1.0,1.9,0.2512,0.1719,0.5253,17.770000000000003,65.3,65.1,11.18,1.28956
Jayson Tatum,2022-01-05,38,19,8,3,0,2.0,0.3,0.167,0.42,28.4,-1.0,0,1.0,106.0,114.0,14.1,38,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.1,5.2,2.6,0.7,1.6,0.2171999999999999,0.1348,0.5653,16.9,62.7,66.0,9.15,1.21241
Jayson Tatum,2022-01-06,40,36,6,9,2,1.0,0.571,0.545,0.761,31.6,20.9,2,1.0,153.0,120.0,34.1,39,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0,2.9,0.8,1.7,0.2269,0.1593,0.5653,17.720000000000002,64.4,66.6,10.21,1.02452
Jayson Tatum,2022-01-08,29,19,3,1,1,0.0,0.429,0.375,0.603,31.0,1.7,2,1.0,108.0,95.0,12.2,40,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,4.4,2.8,0.9,1.6,0.2323,0.1737,0.5653,17.330000000000002,65.3,64.7,10.22,1.11524
Jayson Tatum,2022-01-10,42,24,12,1,0,0.0,0.333,0.0,0.464,35.3,-9.3,8,0.909,77.0,96.0,6.8,41,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,4.7,2.3,0.7,1.8,0.2299,0.1737,0.5784,18.2,64.3,63.7,9.71,1.1344
Jayson Tatum,2022-01-12,37,33,7,4,2,2.0,0.579,0.444,0.733,34.4,12.1,4,0.875,129.0,103.0,27.6,42,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,4.5,2.2,0.7,2.0,0.2562,0.1931,0.5659,18.99,67.6,64.2,11.23,0.916619
Jayson Tatum,2022-01-14,32,20,11,5,0,0.0,0.412,0.286,0.533,36.2,-4.1,7,1.0,87.0,115.0,9.9,43,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,4.7,2.3,0.5,2.3,0.2623999999999999,0.1817,0.5784,19.69,66.0,64.3,10.470000000000002,1.10045
Jayson Tatum,2022-01-15,40,23,12,4,0,2.0,0.333,0.2,0.432,33.4,-7.4,4,1.0,101.0,124.0,14.0,44,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,5.9,2.7,0.5,2.7,0.2956999999999999,0.2017,0.6784,23.03,76.1,76.7,11.87,1.38259
Jayson Tatum,2022-01-17,38,27,8,3,1,0.0,0.5,0.0,0.591,30.7,4.0,2,0.818,116.0,97.0,20.7,45,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1,6.7,3.0,0.6,2.9,0.3457,0.2017,0.7602,26.1,87.7,86.4,13.94,1.21534
Jayson Tatum,2022-01-19,35,12,6,3,1,0.0,0.263,0.0,0.295,28.9,-15.5,3,0.667,63.0,116.0,0.6,46,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,7.3,3.3,0.7,3.2,0.372,0.2017,0.8269,28.99,94.0,98.0,14.0,0.935232
Jayson Tatum,2022-01-21,41,27,10,7,0,0.0,0.421,0.0,0.537,33.3,-2.5,4,0.786,107.0,120.0,18.4,47,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,8.3,4.0,0.7,3.6,0.4141,0.2017,0.9055,32.32,104.7,110.0,15.84,1.06407
Jayson Tatum,2022-01-23,33,51,10,7,0,0.0,0.643,0.643,0.832,41.2,38.9,1,1.0,165.0,92.0,45.9,48,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.2,8.5,4.4,0.7,3.7,0.4484,0.2493,0.9055,33.6,110.6,107.8,19.020000000000003,1.13645
Jayson Tatum,2022-01-25,31,36,4,6,0,1.0,0.609,0.5,0.754,34.2,22.5,2,0.5,149.0,87.0,29.2,49,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27.2,8.3,4.1,0.5,3.7,0.4522,0.2448,0.8554999999999999,33.86,110.2,104.5,18.53,1.28829
Jayson Tatum,2022-01-28,36,20,6,4,1,2.0,0.294,0.25,0.487,30.1,2.2,5,1.0,94.0,111.0,11.3,50,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,8.6,4.4,0.5,4.0,0.4387,0.2323,0.8554999999999999,33.77,108.8,106.1,18.44,1.01414
