Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_BRK,OPP_ATL,OPP_BOS,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Kevin Durant,38,36,11,4,0,1.0,0.524,0.286,0.652,35.8,5.2,4,0.8,121.0,123.0,26.9,11,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,4.8,3.1,0.4,2.4,0.3196,0.2654999999999999,0.5189,18.9,73.6,68.4,14.24,0.905968,10,2021,1,10,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
Kevin Durant,36,34,9,13,0,0.0,0.667,0.571,0.806,36.3,10.6,7,0.857,136.0,122.0,29.0,12,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,5.3,4.1,0.2,2.9,0.3299999999999999,0.2476,0.5157,19.51,73.1,70.8,14.830000000000002,0.948954,11,2021,1,12,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
Kevin Durant,30,26,3,6,0,2.0,0.556,0.6,0.658,31.4,12.9,1,0.75,137.0,120.0,22.1,13,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,5.3,4.3,0.2,2.7,0.3256,0.2362,0.524,20.06,73.9,72.1,14.93,1.15344,12,2021,1,13,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Kevin Durant,40,42,4,5,2,2.0,0.615,0.625,0.745,38.0,8.9,6,1.0,121.0,111.0,32.3,14,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,5.7,4.8,0.4,3.3,0.3871,0.2987,0.624,23.86,86.0,83.2,18.160000000000004,1.21286,13,2021,1,16,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Kevin Durant,36,30,9,6,0,2.0,0.476,0.5,0.601,34.1,3.5,3,0.889,119.0,115.0,22.2,15,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,5.5,4.5,0.3,3.2,0.3847,0.3154,0.6129,23.79,85.2,82.1,17.45,1.06837,14,2021,1,18,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Kevin Durant,50,38,12,8,1,4.0,0.48,0.333,0.618,28.3,10.4,2,0.846,132.0,121.0,35.1,16,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,5.9,4.9,0.3,2.9,0.3851,0.3201,0.5974999999999999,23.32,88.1,82.7,18.93,1.06874,15,2021,1,20,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Kevin Durant,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,17,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,4.8,4.2,0.3,2.3,0.3318,0.2915,0.5142,20.39,76.6,71.2,16.759999999999998,1.10747,16,2021,1,22,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Kevin Durant,37,31,4,4,0,2.0,0.579,0.571,0.716,30.2,3.7,4,0.833,123.0,117.0,21.9,18,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7,5.2,4.6,0.3,2.7,0.3897,0.3485999999999999,0.5974999999999999,23.41,88.9,82.9,18.95,1.03576,17,2021,1,23,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Kevin Durant,38,20,13,5,1,2.0,0.286,0.25,0.423,30.8,6.2,1,0.833,90.0,84.0,15.7,19,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,6.5,5.1,0.4,2.8,0.4183,0.3736,0.6808,26.49,97.9,91.3,20.52,1.19878,18,2021,1,25,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Kevin Durant,42,32,5,2,0,2.0,0.5,0.429,0.576,31.2,1.6,1,0.75,122.0,134.0,21.5,20,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9,7.0,5.3,0.4,2.9,0.4683,0.4165,0.7558,29.61,110.1,104.7,22.67,1.0137,19,2021,1,27,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Kevin Durant,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,21,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3,5.9,4.9,0.4,2.5,0.4159,0.3879,0.6758,26.03,98.0,92.4,19.98,0.935616,20,2021,1,29,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Kevin Durant,38,37,7,6,2,1.0,0.579,0.5,0.748,31.8,3.3,5,1.0,133.0,128.0,30.5,22,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.6,5.7,4.2,0.6,2.3,0.4070999999999999,0.3807999999999999,0.6900999999999999,25.58,97.7,93.0,20.13,1.11969,21,2021,1,31,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
Kevin Durant,38,28,9,0,0,1.0,0.846,1.0,0.921,23.9,2.0,5,1.0,127.0,120.0,20.5,23,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,6.3,3.6,0.6,2.7,0.4361,0.4208,0.7151,24.83,96.7,93.0,19.97,1.20672,22,2021,2,2,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Kevin Durant,19,8,6,5,1,1.0,0.375,0.333,0.45,27.0,-1.8,3,0.5,89.0,114.0,5.6,24,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.4,6.5,3.6,0.5,2.4,0.4120999999999999,0.3916,0.6651,23.73,93.5,93.3,17.299999999999997,1.06129,23,2021,2,5,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
Kevin Durant,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,25,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,5.6,3.0,0.5,2.1,0.3645,0.3416,0.5762,20.32,81.6,81.8,15.079999999999998,1.18439,24,2021,2,6,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
Kevin Durant,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,26,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,4.4,2.2,0.4,1.9,0.3165,0.3083,0.4916,17.490000000000002,68.4,69.7,11.57,1.12219,25,2021,2,9,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Kevin Durant,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,27,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,4.4,2.2,0.4,1.9,0.3165,0.3083,0.4916,17.490000000000002,68.4,69.7,11.57,1.01716,26,2021,2,10,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Kevin Durant,33,20,5,6,0,2.0,0.421,0.167,0.482,31.1,-4.9,4,0.75,93.0,111.0,12.6,28,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,4.5,2.4,0.4,1.9,0.3007,0.2679,0.4833,17.58,65.4,69.1,10.64,1.00358,27,2021,2,13,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
Kevin Durant,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.5,3.2,1.9,0.3,1.8,0.2721,0.2429,0.4,14.5,56.4,60.7,9.07,1.17885,28,2021,2,15,0,0.8660254037844386,0.5000000000000001,0.0,1.0
Kevin Durant,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,30,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,2.7,1.7,0.3,1.7,0.2221,0.2,0.325,11.38,44.2,47.3,6.92,0.913474,29,2021,2,16,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Kevin Durant,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,31,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,2.7,1.7,0.3,1.7,0.2221,0.2,0.325,11.38,44.2,47.3,6.92,1.02894,30,2021,2,18,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Kevin Durant,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,32,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,2.0,1.1,0.1,1.2,0.1641999999999999,0.15,0.225,8.2,30.9,34.5,3.87,1.11762,31,2021,2,21,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
Kevin Durant,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,33,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.8,1.1,1.1,0.1,0.7,0.0796,0.05,0.125,5.81,18.2,22.5,1.82,1.16576,32,2021,2,23,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Kevin Durant,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,34,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.6,0.0,0.4,0.0421,0.0167,0.075,3.1100000000000003,9.3,11.1,1.26,1.03423,33,2021,2,25,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Kevin Durant,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,35,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.6,0.0,0.4,0.0421,0.0167,0.075,3.1100000000000003,9.3,11.1,1.26,1.09467,34,2021,2,27,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
Kevin Durant,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,36,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.5,0.6,0.0,0.4,0.0421,0.0167,0.075,3.1100000000000003,9.3,11.1,1.26,1.14558,35,2021,3,1,0,1.0,6.123233995736766e-17,0.0,1.0
Kevin Durant,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,37,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.6,0.0,0.4,0.0421,0.0167,0.075,3.1100000000000003,9.3,11.1,1.26,1.02642,36,2021,3,3,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Kevin Durant,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,38,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21907,37,2021,3,11,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
Kevin Durant,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,39,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0878,38,2021,3,13,5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
Kevin Durant,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,40,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.972797,39,2021,3,15,0,1.0,6.123233995736766e-17,0.0,1.0
Kevin Durant,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,41,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22718,40,2021,3,17,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Kevin Durant,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,42,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0117,41,2021,3,19,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
Kevin Durant,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,43,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08276,42,2021,3,21,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
Kevin Durant,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,44,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35715,43,2021,3,23,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
