Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_TOR,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Pascal Siakam,25,15,4,1,1,2.0,0.417,0.333,0.528,26.4,2.6,0,0.8,114.0,123.0,11.7,11,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.4,0.1,0.1,0.0,0.0417,0.0333,0.08,2.64,11.4,12.3,1.17,0.890208,10,2021,11,7,6,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
Pascal Siakam,30,8,7,3,2,0.0,0.429,0.0,0.508,18.5,-5.5,4,1.0,78.0,102.0,5.3,12,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,1.1,0.4,0.3,0.4,0.0846,0.0333,0.18,4.49,19.2,22.5,1.7,1.13078,11,2021,11,10,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
Pascal Siakam,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,1.1,0.4,0.3,0.4,0.0846,0.0333,0.18,4.49,19.2,22.5,1.7,1.15305,12,2021,11,11,3,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419
Pascal Siakam,35,25,12,7,1,0.0,0.643,0.667,0.696,24.3,9.7,2,0.556,151.0,135.0,25.1,14,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,2.3,1.1,0.4,0.6,0.1488999999999999,0.1,0.2355999999999999,6.92,34.3,36.0,4.21,0.992656,13,2021,11,13,5,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
Pascal Siakam,39,20,6,6,0,1.0,0.467,0.333,0.597,21.2,0.9,2,1.0,127.0,130.0,15.8,15,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.8,2.9,1.7,0.4,0.8,0.1956,0.1333,0.3356,9.04,47.0,49.0,5.790000000000001,1.34181,14,2021,11,15,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
Pascal Siakam,31,4,3,5,2,0.0,0.143,0.0,0.143,24.6,-15.8,4,0.0,47.0,124.0,-1.8,16,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.2,3.2,2.2,0.6,1.2,0.2099,0.1333,0.3356,11.5,51.7,61.4,5.61,0.832925,15,2021,11,18,3,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419
Pascal Siakam,30,32,8,1,0,2.0,0.833,1.0,0.976,29.8,17.4,4,0.9,150.0,94.0,26.5,17,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.4,4.0,2.3,0.6,1.6,0.2932,0.2333,0.4256,14.48,66.7,70.8,8.26,1.05718,16,2021,11,19,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
Pascal Siakam,34,21,6,2,1,1.0,0.471,0.5,0.547,24.1,3.7,1,0.4,114.0,124.0,15.0,18,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,4.6,2.5,0.7,1.7,0.3403,0.2833,0.4656,16.89,78.1,83.2,9.76,1.06681,17,2021,11,21,6,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
Pascal Siakam,33,17,7,2,1,0.0,0.417,0.333,0.548,20.7,-1.0,0,0.75,132.0,121.0,13.9,19,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,5.3,2.7,0.8,1.7,0.382,0.3166,0.5406000000000001,18.96,91.3,95.3,11.15,1.17005,18,2021,11,24,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
Pascal Siakam,37,17,12,4,0,1.0,0.412,0.25,0.464,23.3,1.4,1,0.667,107.0,120.0,14.4,20,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9,6.5,3.1,0.8,1.8,0.4232,0.3416,0.6073000000000001,21.29,102.0,107.3,12.59,1.10628,19,2021,11,26,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
Pascal Siakam,38,18,7,5,0,0.0,0.421,0.0,0.453,24.0,-2.8,1,1.0,103.0,117.0,10.9,21,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,6.8,3.5,0.7,1.9,0.4236,0.3082999999999999,0.6273000000000001,21.05,100.9,106.7,12.51,0.973878,20,2021,11,28,6,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
Pascal Siakam,30,20,6,5,1,3.0,0.474,0.167,0.514,29.6,11.3,2,1.0,108.0,97.0,15.1,22,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,6.7,3.7,0.6,1.7,0.4281,0.325,0.6273000000000001,22.16,103.9,106.2,13.49,0.917869,21,2021,11,30,1,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
Pascal Siakam,35,20,8,4,0,1.0,0.5,0.25,0.53,31.6,-5.7,6,0.5,92.0,109.0,9.3,23,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,7.5,4.1,0.6,2.3,0.4780999999999999,0.35,0.6773,25.32,113.1,117.1,14.419999999999998,1.12956,22,2021,12,2,3,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419
Pascal Siakam,36,31,6,3,0,0.0,0.476,1.0,0.59,35.1,8.4,1,0.833,123.0,103.0,21.6,24,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,6.9,3.7,0.5,2.2,0.4614,0.3833,0.7050000000000001,26.4,110.3,113.9,14.070000000000002,1.16058,23,2021,12,5,6,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
Pascal Siakam,38,23,11,5,0,0.0,0.667,1.0,0.705,23.8,1.8,5,0.333,114.0,117.0,17.9,25,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,7.4,3.6,0.5,2.5,0.4813999999999999,0.45,0.6383,26.660000000000004,109.0,112.6,14.28,1.00931,24,2021,12,8,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
Pascal Siakam,39,13,12,4,0,1.0,0.167,0.0,0.302,26.1,-6.6,1,0.875,76.0,96.0,6.5,26,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2,8.3,3.5,0.3,2.2,0.4837999999999999,0.45,0.7258,26.81,111.9,109.8,15.110000000000005,1.22736,25,2021,12,10,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Pascal Siakam,30,16,8,4,1,1.0,0.533,0.0,0.518,24.1,0.6,1,0.0,112.0,100.0,14.6,27,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.6,8.3,3.8,0.4,1.9,0.4537999999999999,0.35,0.6357999999999999,26.24,108.1,110.4,13.920000000000002,1.07463,26,2021,12,13,0,-2.4492935982947064e-16,1.0,0.0,1.0
Pascal Siakam,44,25,6,2,1,1.0,0.571,0.0,0.571,22.8,-3.2,2,0.5,110.0,122.0,16.0,28,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.3,3.8,0.4,2.0,0.4638,0.3,0.6458,26.110000000000003,107.7,110.2,14.02,0.935147,27,2021,12,14,1,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
Pascal Siakam,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,7.6,3.6,0.3,2.0,0.4220999999999999,0.2667,0.5708,24.04,94.5,98.1,12.63,1.05549,28,2021,12,18,5,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
Pascal Siakam,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,30,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,6.4,3.2,0.3,1.9,0.3809,0.2416999999999999,0.5041,21.71,83.8,86.1,11.19,1.07793,29,2021,12,26,6,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
Pascal Siakam,42,28,6,8,1,1.0,0.524,0.0,0.592,28.7,4.7,3,1.0,124.0,125.0,23.4,31,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,6.3,3.5,0.4,2.1,0.3912,0.2416999999999999,0.5041,22.18,85.9,86.9,12.44,0.975858,30,2021,12,28,1,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
Pascal Siakam,40,25,19,7,2,2.0,0.5,0.5,0.522,27.3,8.7,3,0.444,114.0,107.0,24.8,32,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1,7.6,3.7,0.5,2.2,0.3938,0.275,0.4484999999999999,21.95,86.5,87.9,13.41,0.86635,31,2021,12,31,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Pascal Siakam,35,20,14,7,2,0.0,0.467,0.0,0.527,29.8,1.3,6,0.667,106.0,104.0,16.6,33,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1,8.2,4.0,0.7,2.2,0.3905,0.25,0.4651999999999999,21.770000000000003,87.9,87.4,14.14,1.00119,32,2022,1,2,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
Pascal Siakam,28,18,12,5,0,0.0,0.538,1.0,0.61,25.6,0.1,3,0.5,117.0,99.0,14.2,34,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.8,8.8,4.2,0.7,2.4,0.3967,0.25,0.4319,20.82,87.3,87.0,13.4,0.995851,33,2022,1,4,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
Pascal Siakam,42,33,6,6,2,1.0,0.565,0.5,0.633,30.3,5.7,4,0.714,117.0,107.0,24.8,35,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,8.3,4.3,0.9,2.3,0.3864999999999999,0.2,0.4699999999999999,21.47,87.6,86.0,14.09,1.13805,34,2022,1,5,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Pascal Siakam,39,17,5,5,2,1.0,0.375,0.4,0.479,19.7,-0.7,1,0.75,118.0,111.0,14.1,36,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.2,7.6,4.4,1.1,2.3,0.4073,0.24,0.4574999999999999,20.83,91.8,87.5,14.85,1.08633,35,2022,1,7,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Pascal Siakam,43,29,10,7,2,0.0,0.444,0.6,0.647,26.0,12.3,2,1.0,145.0,112.0,27.5,37,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,7.8,4.7,1.2,2.4,0.3984,0.3,0.5574999999999999,21.02,95.1,88.7,16.14,0.926082,36,2022,1,9,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
Pascal Siakam,39,22,7,7,3,0.0,0.435,0.0,0.444,30.7,3.1,4,0.5,99.0,105.0,12.7,38,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.2,7.9,5.2,1.4,2.6,0.3848,0.3,0.5574999999999999,21.81,94.0,87.0,15.81,1.21242,37,2022,1,11,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
Pascal Siakam,41,23,11,4,0,1.0,0.471,0.5,0.549,23.8,5.5,1,0.667,123.0,117.0,18.1,39,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,9.0,5.6,1.4,2.7,0.4319,0.35,0.6242,24.19,106.3,98.7,17.62,1.26757,38,2022,1,14,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Pascal Siakam,40,30,8,10,2,0.0,0.55,1.0,0.626,31.5,10.9,6,0.556,115.0,103.0,23.0,40,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,9.8,6.6,1.6,3.3,0.4869,0.45,0.6798,27.340000000000003,117.8,109.0,19.92,0.916879,39,2022,1,15,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Pascal Siakam,42,18,6,10,5,1.0,0.45,0.0,0.45,21.0,11.6,0,0.0,122.0,107.0,21.7,41,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,9.8,6.8,2.0,3.0,0.4795,0.45,0.5798,26.57,117.6,107.2,19.75,1.11097,40,2022,1,17,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Pascal Siakam,44,20,8,3,3,0.0,0.389,0.0,0.465,25.7,-1.7,5,0.75,86.0,107.0,10.7,42,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,8.7,6.4,2.1,3.2,0.4684,0.4,0.6104,26.410000000000004,114.8,107.2,18.34,1.00147,41,2022,1,19,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Pascal Siakam,41,21,7,4,1,0.0,0.471,0.5,0.56,22.8,-1.6,2,1.0,119.0,117.0,15.8,43,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.1,8.0,6.1,2.0,2.8,0.4688,0.45,0.6437,25.71,116.1,108.5,18.26,1.14588,42,2022,1,21,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Pascal Siakam,34,28,8,5,1,1.0,0.65,0.0,0.643,29.3,4.9,3,0.5,120.0,115.0,22.2,44,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.1,7.6,6.1,2.1,2.8,0.48,0.35,0.6437,26.08,116.4,110.1,19.06,1.0871,43,2022,1,23,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
